record_id,institution_id,course_id,student_id,instructor_id,survey_rating,instructor_eval_score,LMS_logins,LMS_time_spent_minutes,assignments_submitted,attendance_percent,observation_rating,feedback_text,target_quality_label
744,6,ELEC-202,2929,166,4,2,22,223.143643805662,6,89.58475496008734,5,The class was engaging and clear.,2
745,7,ELEC-202,3583,164,1,5,19,185.26084783566813,3,59.65788755604899,1,Excellent instructor with clear examples.,0
746,4,MECH-303,2013,391,4,4,18,201.80571892448197,0,83.39622367980422,2,The class was engaging and clear.,2
747,8,AUT-101,1226,124,1,5,26,207.2431818929592,5,54.67339684522218,1,Very informative and well-structured.,2
748,7,AUT-101,4225,136,1,4,26,160.66873715984332,1,75.39250715687407,5,Needs more hands-on practice.,1
749,9,ELEC-202,2828,100,5,4,18,201.05867934389383,2,58.111777407028875,1,Very informative and well-structured.,1
750,7,AUT-101,4813,498,1,5,20,218.3550926251965,3,70.81747493982158,1,The class was engaging and clear.,2
751,3,AUT-101,2492,136,1,5,13,225.8508448787775,5,91.64910373492188,1,The class was engaging and clear.,1
752,3,ELEC-202,1821,240,3,2,16,221.86618912146574,5,99.35839198151021,5,Needs more hands-on practice.,1
753,8,ELEC-202,3023,331,4,5,18,133.04873909628128,6,65.8979915829809,1,Too fast-paced and hard to follow.,1
754,5,AUT-101,1870,235,3,2,16,261.4629471299828,4,76.59778493915883,4,Too fast-paced and hard to follow.,1
755,4,MECH-303,3452,488,1,2,13,257.3140613726908,6,75.56490121852443,4,Too fast-paced and hard to follow.,2
756,8,ELEC-202,3249,287,5,2,22,195.19257958906056,1,97.7200754915533,5,Excellent instructor with clear examples.,1
757,6,MECH-303,3085,227,3,4,28,222.7754347552717,0,73.92918662163868,2,Too fast-paced and hard to follow.,1
758,2,AUT-101,3989,300,3,4,30,189.1723116445746,9,84.95531026998489,4,Excellent instructor with clear examples.,1
759,4,ELEC-202,2795,226,2,5,20,237.59788314057332,7,96.0894616554263,3,Excellent instructor with clear examples.,2
760,4,MECH-303,1187,356,1,4,20,159.2864076933315,0,68.668927976842,4,Too fast-paced and hard to follow.,2
761,6,ELEC-202,2080,263,5,5,24,267.12302976454623,1,95.10611191226938,3,Too fast-paced and hard to follow.,1
762,6,AUT-101,1940,134,3,4,26,235.11038059089785,9,95.87281109455068,5,Needs more hands-on practice.,0
763,1,MECH-303,4091,293,3,1,13,236.27168957844452,5,96.53312519835654,2,Needs more hands-on practice.,0
764,8,AUT-101,3320,290,5,1,20,194.74735617870914,0,63.522309273571324,3,Excellent instructor with clear examples.,1
765,6,AUT-101,4190,203,1,5,18,129.36907475336534,9,70.01777971349793,3,Needs more hands-on practice.,1
766,3,ELEC-202,3630,122,2,4,25,244.1967350060385,2,93.51979541128509,4,Excellent instructor with clear examples.,2
767,9,MECH-303,3563,364,3,4,10,131.02193325487247,6,67.95809121402094,3,The class was engaging and clear.,1
768,2,AUT-101,4292,389,2,2,31,244.79863301122728,7,80.01265164667525,5,Excellent instructor with clear examples.,1
769,8,AUT-101,1525,483,4,3,18,161.39363915838885,3,55.902725363002595,5,Excellent instructor with clear examples.,2
770,3,MECH-303,4586,359,1,5,20,120.64756729846981,2,52.813749405562035,5,Needs more hands-on practice.,1
771,5,AUT-101,4799,457,4,3,20,200.04998518567652,0,70.59969947460863,4,The class was engaging and clear.,1
772,6,AUT-101,4812,174,4,3,34,259.14002752692033,8,78.94582662963587,2,Very informative and well-structured.,0
773,6,MECH-303,1335,454,4,5,18,151.71981257906566,9,69.63495566794707,4,Very informative and well-structured.,1
774,4,MECH-303,3745,171,1,4,18,279.9517312197413,5,78.8867885080421,5,Very informative and well-structured.,2
775,3,MECH-303,2078,358,1,5,16,232.83702719153374,5,75.75421880858926,4,The class was engaging and clear.,1
776,4,MECH-303,3547,497,5,3,23,207.83797611829382,8,84.28536146430379,5,Too fast-paced and hard to follow.,1
777,1,ELEC-202,3947,287,2,4,19,178.21878718804436,0,82.4766215532695,1,The class was engaging and clear.,1
778,4,MECH-303,4959,272,2,1,15,181.70513241025947,5,71.212285160329,1,Needs more hands-on practice.,2
779,1,ELEC-202,3813,389,5,5,13,221.5083614375445,4,71.24976202099316,3,Excellent instructor with clear examples.,1
780,1,ELEC-202,3583,144,5,5,27,242.30204292595306,5,57.0389170006116,2,Excellent instructor with clear examples.,1
781,6,ELEC-202,1161,160,4,4,18,170.32518911739558,7,75.66192860482296,1,Needs more hands-on practice.,2
782,5,AUT-101,4741,182,5,1,18,159.6743336357616,4,79.35895640678484,5,Needs more hands-on practice.,0
783,4,ELEC-202,1593,222,3,1,28,189.30865907890666,1,73.8244698676913,4,Excellent instructor with clear examples.,2
784,3,ELEC-202,2938,457,2,4,20,269.6814337928672,1,66.28536675434995,4,Too fast-paced and hard to follow.,1
785,1,AUT-101,3206,115,5,2,15,139.15558298317663,9,86.0824272125868,3,Too fast-paced and hard to follow.,1
786,6,AUT-101,4259,165,3,5,27,257.12388223713856,4,53.733082232261204,4,Too fast-paced and hard to follow.,1
787,2,AUT-101,1059,244,3,5,26,202.1139915796566,2,95.72201848770237,1,Needs more hands-on practice.,1
788,8,MECH-303,3962,474,3,3,22,117.36304284206926,9,51.032171977289664,4,Excellent instructor with clear examples.,1
789,5,AUT-101,4888,261,3,4,19,176.91837992171588,2,98.1175066719139,1,Excellent instructor with clear examples.,1
790,7,AUT-101,4390,333,4,3,22,230.48340364701363,7,73.11778004673312,1,Excellent instructor with clear examples.,1
791,2,ELEC-202,2901,479,3,3,25,290.09069725203807,6,70.63349720017706,2,The class was engaging and clear.,0
792,8,AUT-101,3258,243,4,1,24,133.6313638309216,0,62.8222008731594,3,The class was engaging and clear.,0
793,2,MECH-303,1405,457,4,5,11,59.04117619723709,4,50.50355674161416,5,Very informative and well-structured.,2
794,4,AUT-101,1663,287,3,3,19,134.52235922710315,8,63.739513221089986,1,The class was engaging and clear.,1
795,1,MECH-303,2132,421,2,1,13,256.52077539332527,3,55.4699962730167,3,Too fast-paced and hard to follow.,2
796,5,AUT-101,2099,112,3,4,12,110.312914646579,0,82.99104213466973,5,Too fast-paced and hard to follow.,0
797,9,AUT-101,1541,283,3,3,23,274.8626945439694,7,65.95374861603631,4,Too fast-paced and hard to follow.,1
798,1,AUT-101,2337,210,3,5,22,260.740447388096,4,88.35896642018308,3,Too fast-paced and hard to follow.,1
799,9,AUT-101,1997,389,2,3,18,209.5518121031379,1,60.34580936730585,3,Very informative and well-structured.,2
800,8,MECH-303,2140,394,1,4,23,168.6817344826486,0,95.01174287160548,3,Too fast-paced and hard to follow.,2
801,6,MECH-303,3974,491,1,3,22,202.76303129085716,2,76.14907575529163,4,Needs more hands-on practice.,0
802,7,ELEC-202,1867,314,4,5,21,230.55436760700508,8,55.725309823449074,4,Needs more hands-on practice.,2
803,3,MECH-303,4775,219,4,1,21,222.92382323626492,0,70.04226178267395,3,Needs more hands-on practice.,0
804,1,AUT-101,3066,481,2,5,26,286.9829686635053,3,60.338026203488084,2,The class was engaging and clear.,1
805,5,ELEC-202,1431,154,5,1,23,186.99487750867516,7,59.984271308408964,1,Excellent instructor with clear examples.,2
806,2,ELEC-202,4756,126,1,2,18,134.9578513188501,7,75.31848688261044,4,Very informative and well-structured.,2
807,5,ELEC-202,1739,217,4,5,21,126.13596464339375,9,83.59460078181863,2,Needs more hands-on practice.,2
808,8,AUT-101,2373,320,1,5,23,116.13543659704247,7,95.58091027517142,4,Needs more hands-on practice.,1
809,9,MECH-303,1182,330,2,4,12,209.81394612678028,9,75.10810053818267,3,Too fast-paced and hard to follow.,0
810,2,AUT-101,3160,152,2,3,19,188.28156496387714,7,98.29193875291651,2,Needs more hands-on practice.,0
811,3,ELEC-202,2206,394,5,1,17,201.63273014471358,3,97.08174260366843,5,Too fast-paced and hard to follow.,1
812,3,AUT-101,3528,420,5,1,26,173.14702295969084,7,93.25312649921801,1,Too fast-paced and hard to follow.,2
813,1,AUT-101,2169,332,2,4,17,144.49165706386614,8,74.99886324812093,1,Excellent instructor with clear examples.,0
814,8,MECH-303,1830,257,4,4,13,230.7167942313726,6,57.04519718439918,4,The class was engaging and clear.,1
815,6,MECH-303,2651,368,1,3,19,76.84680500768741,1,60.89522349076925,1,Too fast-paced and hard to follow.,1
816,8,ELEC-202,2136,120,3,3,27,159.92022161231318,8,82.38350013559878,5,Too fast-paced and hard to follow.,1
817,9,AUT-101,3810,152,5,5,13,239.32450799841956,7,71.0877490142098,2,Excellent instructor with clear examples.,1
818,5,AUT-101,1475,374,3,2,22,154.95807866484816,4,57.34008158769982,2,Too fast-paced and hard to follow.,1
819,3,MECH-303,3810,412,4,3,19,219.58377098992486,2,73.94969668196552,3,Very informative and well-structured.,2
820,5,AUT-101,2326,380,5,4,15,159.98704522317675,6,50.871527275102295,2,The class was engaging and clear.,0
821,5,AUT-101,1970,313,3,3,19,177.20775630848564,1,86.69476854497967,4,Very informative and well-structured.,2
822,5,AUT-101,4896,130,4,1,17,228.7460257902399,2,53.67906472448454,5,Needs more hands-on practice.,0
823,3,MECH-303,2019,436,1,2,20,136.10758414684335,8,81.45568099560595,3,The class was engaging and clear.,0
824,4,ELEC-202,2141,282,4,5,16,237.26391650381728,3,89.65051538127997,4,Needs more hands-on practice.,1
825,9,ELEC-202,2836,122,5,1,22,202.29602462238833,3,56.632193722698275,4,Too fast-paced and hard to follow.,2
826,9,AUT-101,1160,131,2,1,21,262.8219433689515,2,75.93193453330062,4,Excellent instructor with clear examples.,1
827,2,ELEC-202,3448,173,1,2,21,210.40749858233698,4,88.95337571797347,1,Very informative and well-structured.,1
828,8,MECH-303,1197,109,3,5,20,146.52566897603262,2,63.03167273785007,4,Needs more hands-on practice.,1
829,8,MECH-303,2283,153,5,4,10,286.3997210970618,8,58.145829650080955,1,Too fast-paced and hard to follow.,1
830,7,ELEC-202,1659,151,2,5,15,150.70285275989212,2,66.84095554837285,2,Very informative and well-structured.,2
831,8,ELEC-202,2775,247,4,3,23,188.64219579330288,1,77.73495882916579,1,Very informative and well-structured.,2
832,3,AUT-101,2070,259,2,1,25,247.87044634808865,4,78.7639797427375,4,Needs more hands-on practice.,0
833,6,ELEC-202,3010,469,5,3,22,106.0036112658181,5,56.54381667288435,5,Too fast-paced and hard to follow.,1
834,1,AUT-101,1398,113,5,4,22,271.98344900569367,0,72.87844238369858,5,Excellent instructor with clear examples.,2
835,7,AUT-101,2733,277,2,3,19,142.45578538368432,5,63.41410977697439,2,Needs more hands-on practice.,1
836,1,MECH-303,2582,465,4,5,25,177.25002900812137,9,92.10121090324753,4,Very informative and well-structured.,1
837,9,MECH-303,3125,152,2,3,28,214.4428952098838,2,65.67875660320153,1,Very informative and well-structured.,0
838,1,MECH-303,3171,434,5,4,21,197.91470719572996,3,91.93522622669298,5,The class was engaging and clear.,1
839,1,MECH-303,1074,121,5,4,22,239.45880292252266,5,71.42823063008962,3,Too fast-paced and hard to follow.,0
840,7,ELEC-202,4942,129,3,4,17,119.95962145144748,7,86.32928829132265,4,The class was engaging and clear.,2
841,2,MECH-303,3184,290,3,5,16,236.37256768863585,8,75.50301142720718,4,Excellent instructor with clear examples.,1
842,5,ELEC-202,1601,359,1,4,15,240.3621193886765,5,81.09813120654883,3,Needs more hands-on practice.,1
843,8,MECH-303,4471,304,5,1,17,251.46129146229464,6,69.76782554306916,5,Very informative and well-structured.,2
844,8,ELEC-202,1836,158,3,4,24,120.51696140167948,4,88.41033839037453,3,Too fast-paced and hard to follow.,0
845,3,AUT-101,2528,363,2,3,24,126.55323830854888,8,71.25946917868292,2,Very informative and well-structured.,1
846,7,ELEC-202,1499,111,4,3,26,182.88121751707442,3,72.8730823292911,1,The class was engaging and clear.,1
847,3,ELEC-202,2596,218,2,3,18,131.95871093486494,9,75.88393341154786,1,The class was engaging and clear.,1
848,6,MECH-303,1137,389,4,5,13,109.80160502927482,5,91.59120591929917,5,Needs more hands-on practice.,2
849,6,ELEC-202,3097,437,3,3,18,180.72679713894172,4,82.96894643007325,3,Too fast-paced and hard to follow.,2
850,3,AUT-101,2794,347,1,5,20,211.70456807288824,0,67.45801932828749,4,Too fast-paced and hard to follow.,0
851,7,AUT-101,1972,453,2,5,23,339.948976514733,4,83.51598169907714,4,Needs more hands-on practice.,2
852,3,MECH-303,2642,226,2,4,20,227.4337577022845,4,82.12132865042886,4,The class was engaging and clear.,1
853,8,AUT-101,4696,174,2,1,22,287.61349999499095,8,96.55096379398522,2,The class was engaging and clear.,2
854,4,ELEC-202,2885,460,4,4,26,197.79244568132114,0,92.0708218012675,2,The class was engaging and clear.,1
855,1,AUT-101,3301,303,3,4,23,227.97829964336466,4,82.37234618756241,4,Very informative and well-structured.,1
856,4,MECH-303,4701,148,2,5,22,192.69311522336127,6,67.07535553420217,5,Excellent instructor with clear examples.,1
857,7,ELEC-202,3028,178,2,5,22,334.15616083584445,5,88.97882244306348,2,The class was engaging and clear.,1
858,4,MECH-303,3757,340,1,3,17,165.7204568235471,5,78.76041465314005,2,Excellent instructor with clear examples.,1
859,6,ELEC-202,4920,448,1,3,10,172.50128499334045,6,99.26349940504508,1,Excellent instructor with clear examples.,1
860,9,AUT-101,2900,253,3,4,21,239.8270343828102,5,62.375306428490205,1,Too fast-paced and hard to follow.,2
861,1,MECH-303,3610,373,3,2,23,210.3736451819663,4,53.98279204654435,5,Needs more hands-on practice.,1
862,5,MECH-303,3804,195,5,2,30,178.7918998261442,9,53.49459059439739,2,Very informative and well-structured.,2
863,7,ELEC-202,4986,313,1,3,18,248.0188574369078,4,82.00151941758402,2,Excellent instructor with clear examples.,1
864,1,MECH-303,2449,393,5,2,29,197.94264176344387,8,96.9630114455762,3,Very informative and well-structured.,1
865,4,ELEC-202,1546,308,4,3,16,197.59016362763057,7,50.09659571457526,5,Too fast-paced and hard to follow.,2
866,6,ELEC-202,4373,442,5,5,24,211.52911537644454,9,86.28855234788887,5,The class was engaging and clear.,1
867,2,ELEC-202,1921,187,2,4,22,113.29396552438308,3,82.85325912664727,3,Excellent instructor with clear examples.,2
868,5,ELEC-202,1580,405,5,1,22,120.33730041052819,3,86.6152096109733,3,Needs more hands-on practice.,2
869,1,AUT-101,2372,363,3,4,23,254.3447806293404,9,67.77027033811677,1,Too fast-paced and hard to follow.,1
870,6,ELEC-202,4903,489,4,3,22,166.15191645412477,4,91.02482223289275,5,Very informative and well-structured.,1
871,6,MECH-303,2956,424,2,3,19,193.35243258951525,2,52.2353465709431,5,The class was engaging and clear.,0
872,4,AUT-101,3003,476,5,4,13,280.62193180614634,7,87.77155503110137,3,Very informative and well-structured.,1
873,8,MECH-303,3096,419,4,3,20,195.60662720352076,6,63.35359706745439,4,Needs more hands-on practice.,1
874,4,AUT-101,3964,256,4,2,15,189.49555929464194,4,73.84188874290358,4,Excellent instructor with clear examples.,2
875,8,ELEC-202,4145,255,2,2,16,244.80387947476447,9,91.13181357786102,1,Needs more hands-on practice.,1
876,8,AUT-101,1703,238,5,3,19,170.08675417235702,2,63.56795175955685,4,Very informative and well-structured.,1
877,5,AUT-101,3308,220,4,3,19,260.146461464102,4,59.260375582194676,4,Very informative and well-structured.,1
878,4,MECH-303,3403,164,4,2,25,243.777895971824,2,84.06565926739421,4,Needs more hands-on practice.,2
879,2,MECH-303,4653,206,1,3,22,291.5166597654169,9,76.66974457534022,2,Needs more hands-on practice.,0
880,3,ELEC-202,2625,246,4,3,21,165.48284783614005,4,75.72019343730922,1,Needs more hands-on practice.,0
881,3,AUT-101,4331,236,1,4,18,268.3487323101207,0,62.838475776895656,3,The class was engaging and clear.,1
882,4,AUT-101,1637,261,5,1,16,227.70460535019632,5,51.74401529100138,4,Very informative and well-structured.,2
883,4,AUT-101,3790,199,5,2,7,133.7316808162489,9,70.51345691658584,2,Too fast-paced and hard to follow.,2
884,5,ELEC-202,4366,437,5,4,25,70.19117877776719,3,55.3279740233884,4,The class was engaging and clear.,1
885,4,ELEC-202,2009,498,3,1,23,160.09865589523352,3,95.29945753246011,2,The class was engaging and clear.,2
886,8,ELEC-202,3978,406,5,3,20,214.61739036728764,7,52.06251617358652,1,The class was engaging and clear.,1
887,6,ELEC-202,1640,240,4,3,22,221.86739663039037,1,71.58254270921907,4,Too fast-paced and hard to follow.,2
888,6,ELEC-202,3839,182,2,4,31,197.04594673574675,3,52.612279185041395,2,Needs more hands-on practice.,0
889,8,MECH-303,4384,276,1,3,27,197.49353170384836,1,54.777193728238316,5,Very informative and well-structured.,0
890,7,AUT-101,3659,297,3,5,23,193.7003249949905,0,82.9433333461011,5,Excellent instructor with clear examples.,0
891,8,AUT-101,2861,211,5,4,18,251.56085668691787,9,82.35556304870472,2,Excellent instructor with clear examples.,1
892,2,AUT-101,3856,155,5,1,16,128.18551508584642,2,51.652609743971986,4,Very informative and well-structured.,2
893,9,AUT-101,2205,278,2,4,18,213.41449287671392,7,50.05657375604351,4,Too fast-paced and hard to follow.,1
894,1,AUT-101,1685,285,2,2,20,158.86243620684792,5,53.9409038621392,1,Excellent instructor with clear examples.,2
895,8,AUT-101,2851,317,3,4,23,154.67294674712826,6,88.14994488559711,1,The class was engaging and clear.,1
896,4,AUT-101,4435,415,1,3,18,258.8115281953418,1,79.22882363757536,3,Excellent instructor with clear examples.,0
897,4,AUT-101,1187,316,5,3,22,150.83684615400287,5,51.90591225942458,1,Very informative and well-structured.,1
898,5,MECH-303,4640,219,3,5,23,193.02408830500693,7,74.40485079364137,4,The class was engaging and clear.,1
899,8,AUT-101,4614,493,4,5,17,297.9249200939497,7,85.60146785272258,3,Excellent instructor with clear examples.,2
900,5,MECH-303,2619,274,4,5,17,241.90384840408373,3,93.44756973004031,1,Very informative and well-structured.,1
901,8,ELEC-202,2687,122,3,1,21,177.2514843519811,5,96.70182453295052,2,Too fast-paced and hard to follow.,1
902,1,AUT-101,1984,312,5,5,17,181.38134707970596,4,66.37202814770333,5,Very informative and well-structured.,1
903,9,ELEC-202,1547,334,3,1,21,138.63985506708536,8,56.79162142066328,1,Too fast-paced and hard to follow.,1
904,6,ELEC-202,3772,112,5,5,19,265.0322621133026,7,61.846296036572376,1,The class was engaging and clear.,2
905,3,ELEC-202,3973,200,2,1,14,250.5675903960534,1,88.80857460201119,2,Very informative and well-structured.,0
906,8,MECH-303,2431,123,3,4,18,234.33011369348907,6,98.57421075211553,4,Needs more hands-on practice.,2
907,9,ELEC-202,1875,463,5,4,21,239.84164724045692,6,73.31968086801902,2,Needs more hands-on practice.,1
908,6,ELEC-202,1617,110,3,3,15,161.27376953012882,0,65.26766067738949,1,Needs more hands-on practice.,1
909,7,ELEC-202,3461,372,3,1,11,122.60437786320747,0,71.45952909800172,4,Needs more hands-on practice.,2
910,1,AUT-101,2365,380,5,2,28,228.02702126519046,3,65.24065723225662,3,Needs more hands-on practice.,1
911,5,AUT-101,2243,193,5,3,26,244.42789368106972,4,62.824376160357716,1,Too fast-paced and hard to follow.,1
912,5,MECH-303,1902,300,1,4,19,280.35233415634815,3,79.68753762035898,2,Very informative and well-structured.,0
913,4,MECH-303,1162,120,3,1,23,189.95548968632855,6,50.78679901867722,3,The class was engaging and clear.,1
914,6,AUT-101,2974,439,4,5,16,182.66243607098403,2,62.977612433249405,5,Needs more hands-on practice.,2
915,7,MECH-303,4291,310,3,2,15,188.0369897665272,6,83.06910389224944,3,Needs more hands-on practice.,1
916,9,AUT-101,1269,239,3,4,22,233.5371912716444,7,51.603134815340255,2,The class was engaging and clear.,2
917,1,ELEC-202,1631,392,5,3,18,185.89553586623768,5,54.16009082544675,3,The class was engaging and clear.,1
918,6,ELEC-202,1905,397,3,1,27,197.38804566183302,5,64.66980723928924,2,Needs more hands-on practice.,0
919,7,MECH-303,4919,200,3,2,16,241.5526445619477,7,93.89023993044924,1,Too fast-paced and hard to follow.,0
920,3,AUT-101,4471,403,4,1,20,168.7081922383132,7,88.24430800826481,4,The class was engaging and clear.,1
921,8,AUT-101,4253,458,5,5,24,269.55769927108815,6,51.10783147081218,5,Very informative and well-structured.,2
922,5,MECH-303,3014,127,3,3,13,231.6544503663288,5,75.0856408344246,4,Very informative and well-structured.,1
923,9,AUT-101,2641,140,2,1,11,107.11896853298423,5,63.73437469937084,4,Too fast-paced and hard to follow.,1
924,5,ELEC-202,4800,454,1,4,20,174.23229017358176,9,82.43228295310314,4,Excellent instructor with clear examples.,2
925,9,MECH-303,1204,402,4,3,21,98.78282508969455,5,86.07769412967306,2,Too fast-paced and hard to follow.,2
926,4,MECH-303,1581,245,3,4,16,190.16603008565997,7,93.14312885646413,2,Needs more hands-on practice.,0
927,9,AUT-101,2579,355,2,1,20,175.0844447939732,0,73.77081185520072,5,Excellent instructor with clear examples.,2
928,5,MECH-303,1840,326,3,3,24,241.74273796000944,4,99.72250442727923,2,Needs more hands-on practice.,1
929,9,AUT-101,2836,335,3,4,34,155.9490825522333,2,98.99930536435546,2,Very informative and well-structured.,0
930,3,AUT-101,2251,460,5,5,12,219.38675009672448,7,94.10833622355166,2,The class was engaging and clear.,1
931,4,AUT-101,2719,479,5,5,23,228.4423804734217,5,78.74347475790354,2,Needs more hands-on practice.,1
932,9,AUT-101,2642,112,5,1,25,212.85974261140072,1,69.90032187519076,1,Very informative and well-structured.,1
933,6,AUT-101,3643,309,2,3,12,257.0061790886264,6,68.21931550698925,5,Too fast-paced and hard to follow.,1
934,2,MECH-303,4921,328,3,2,21,303.41444254209375,6,50.60623750438724,2,Needs more hands-on practice.,0
935,7,ELEC-202,3297,496,1,3,19,205.59709713495337,4,62.45872486211832,5,Very informative and well-structured.,2
936,2,ELEC-202,1874,199,4,5,16,220.2589758445184,7,85.94041174745823,3,The class was engaging and clear.,2
937,2,MECH-303,2464,130,5,4,23,155.98615230839448,4,80.18160499465333,1,Needs more hands-on practice.,2
938,1,MECH-303,4604,485,5,2,20,149.02382929883788,0,95.82110945837668,2,Very informative and well-structured.,1
939,3,ELEC-202,3243,115,3,1,23,251.6914825166364,8,52.501113345827896,1,Needs more hands-on practice.,1
940,6,ELEC-202,1689,236,3,2,27,245.0762753051679,3,57.76383015886653,1,The class was engaging and clear.,1
941,8,ELEC-202,3010,428,2,1,15,148.51900629143682,1,89.4621894676065,3,Needs more hands-on practice.,0
942,9,ELEC-202,4590,265,2,2,19,134.58897287452635,3,67.92538155976669,5,Needs more hands-on practice.,1
943,7,ELEC-202,4141,409,5,1,21,167.5631597659705,8,55.91726668589389,1,Very informative and well-structured.,1
944,4,AUT-101,3686,199,3,1,14,192.93110152829448,1,99.82252525500445,4,Excellent instructor with clear examples.,2
945,6,MECH-303,2422,208,1,2,23,179.54367957583779,3,89.36251513346815,3,Needs more hands-on practice.,1
946,5,AUT-101,3001,442,4,2,18,208.02574341661264,1,70.43705183790613,4,Excellent instructor with clear examples.,1
947,8,ELEC-202,1671,272,3,1,18,245.85312561863026,4,91.167373847307,3,Too fast-paced and hard to follow.,1
948,1,ELEC-202,4831,336,3,5,17,223.1052189377469,2,84.03019350595767,4,Needs more hands-on practice.,1
949,1,ELEC-202,4274,261,2,2,28,226.80604988420617,9,89.49873797849168,4,Excellent instructor with clear examples.,1
950,6,AUT-101,2171,492,4,3,24,77.42318027955612,1,90.76031887828249,1,Too fast-paced and hard to follow.,1
951,2,AUT-101,2495,315,5,4,21,119.30484899404587,8,54.2364341645159,1,Very informative and well-structured.,1
952,5,ELEC-202,4726,363,3,1,20,160.1771596176971,4,81.14864438440478,3,Needs more hands-on practice.,1
953,1,AUT-101,1943,362,5,1,9,168.43031759202466,9,50.33927764884138,5,Very informative and well-structured.,0
954,7,AUT-101,3246,391,3,4,26,241.99139174696168,4,52.17281231505853,1,Too fast-paced and hard to follow.,2
955,1,ELEC-202,4988,373,5,5,20,156.05492842659342,0,95.19900045279203,1,Very informative and well-structured.,2
956,4,AUT-101,2449,102,4,4,17,233.34638306786843,5,76.37818606784028,2,Very informative and well-structured.,1
957,9,MECH-303,4737,127,2,2,16,160.7447130596851,6,86.79509929342623,1,The class was engaging and clear.,0
958,1,MECH-303,3539,425,4,4,24,139.95578563035923,0,91.9250495221573,5,Too fast-paced and hard to follow.,2
959,4,MECH-303,4959,248,1,1,17,142.27751704781042,8,97.47933837822924,2,Very informative and well-structured.,1
960,6,MECH-303,1895,127,2,4,20,312.91332466446113,7,93.4676423961398,4,Excellent instructor with clear examples.,1
961,6,ELEC-202,3189,409,4,3,18,159.6317515745003,7,74.1655724348647,4,Too fast-paced and hard to follow.,0
962,8,ELEC-202,2336,164,1,2,18,234.54936044301704,6,66.79851536902558,2,The class was engaging and clear.,1
963,1,ELEC-202,1164,455,3,4,5,122.09007851248998,4,57.72466181030191,2,Needs more hands-on practice.,2
964,7,MECH-303,3361,120,3,1,16,270.94645020893677,2,70.016074124364,2,Very informative and well-structured.,2
965,1,MECH-303,3068,351,5,2,25,217.45205725318564,8,68.32467895805817,3,Excellent instructor with clear examples.,1
966,7,AUT-101,2105,334,2,1,17,213.69894343964435,6,77.97874209779367,5,The class was engaging and clear.,1
967,3,AUT-101,4652,326,3,5,16,220.69136615716596,9,83.27547043786066,5,Too fast-paced and hard to follow.,0
968,8,MECH-303,4202,112,2,3,20,226.19998622226754,9,98.91627382225238,4,Very informative and well-structured.,0
969,3,MECH-303,4670,412,3,5,16,240.45336294224398,7,86.41930930503662,4,The class was engaging and clear.,2
970,1,MECH-303,2753,148,5,3,23,170.0451290895486,5,82.18742662214616,4,The class was engaging and clear.,1
971,8,MECH-303,4031,217,4,4,20,167.12058531139388,4,66.75462171341712,1,Excellent instructor with clear examples.,1
972,3,AUT-101,3352,153,5,2,23,202.46119390240338,7,51.725193824916296,4,Needs more hands-on practice.,2
973,2,MECH-303,2938,237,1,4,21,234.22138802091544,2,64.40625644273459,2,Needs more hands-on practice.,2
974,1,AUT-101,1370,152,3,3,26,196.66722618887553,6,88.42239502298088,4,Needs more hands-on practice.,2
975,3,MECH-303,2880,143,1,3,19,238.69508978995515,1,60.263597040190085,2,Too fast-paced and hard to follow.,0
976,2,MECH-303,1852,402,1,3,22,230.89183913509586,2,85.60940968370572,3,The class was engaging and clear.,0
977,2,MECH-303,1383,152,2,1,19,189.15083692919868,1,78.98899212847078,1,Too fast-paced and hard to follow.,1
978,6,AUT-101,2931,173,3,2,22,112.64100151095752,4,58.59284348752324,1,The class was engaging and clear.,1
979,1,AUT-101,3492,145,1,4,19,174.82360273230444,6,63.0812403145915,5,Excellent instructor with clear examples.,2
980,2,ELEC-202,1424,112,4,4,14,287.13986169048377,9,74.81518017432383,3,Excellent instructor with clear examples.,1
981,6,MECH-303,3208,264,1,5,21,217.00298253528499,9,70.91873525539238,2,Too fast-paced and hard to follow.,2
982,3,ELEC-202,4249,201,4,3,32,168.02249343649538,0,88.92819237733798,3,Too fast-paced and hard to follow.,1
983,4,ELEC-202,1628,379,2,3,19,212.53257888039496,9,86.72023212716235,1,Excellent instructor with clear examples.,2
984,1,AUT-101,4779,357,1,3,21,233.8322034163901,8,78.72872517365086,2,Very informative and well-structured.,1
985,8,AUT-101,1894,436,5,4,21,168.04671952741833,0,91.11373557364627,3,Needs more hands-on practice.,2
986,7,ELEC-202,3537,455,2,5,20,261.7691947060948,0,78.13347703421543,1,Needs more hands-on practice.,0
987,7,MECH-303,4064,497,4,1,17,224.78490105818253,9,98.219462832863,2,Excellent instructor with clear examples.,1
988,3,AUT-101,3374,237,2,2,20,145.004561341383,7,60.86120495755407,2,Needs more hands-on practice.,2
989,3,MECH-303,1597,262,1,1,24,242.81831432711869,5,85.70659968010764,1,Very informative and well-structured.,1
990,2,MECH-303,4062,486,3,4,21,179.51933076011522,5,68.4972066027234,2,Very informative and well-structured.,1
991,1,ELEC-202,3336,210,3,3,19,191.04347868471973,8,63.94830972100969,1,The class was engaging and clear.,2
